Time,Velocity
164,1.533390760421753
165,1.513559103012085
166,1.4921691417694092
167,1.5066477060317993
168,1.4999927282333374
169,1.6211929321289062
170,1.5254511833190918
171,1.452332854270935
172,1.5223019123077393
173,1.5108295679092407
174,1.529584288597107
175,1.4915157556533813
176,1.4691827297210693
177,1.4981938600540161
178,1.485802173614502
179,1.4926140308380127
180,1.5181984901428223
181,1.5511153936386108
182,1.5255767107009888
183,1.491774559020996
184,1.5458532571792603
185,1.457620620727539
186,1.5414310693740845
187,1.4810657501220703
188,1.501121163368225
189,1.4715200662612915
190,1.4168866872787476
191,1.5015792846679688
192,1.4632598161697388
193,1.4490562677383423
194,1.5115870237350464
195,1.502842664718628
196,1.5042864084243774
197,1.545925259590149
198,1.4529985189437866
199,1.4979082345962524
200,1.4398126602172852
201,1.5134034156799316
202,1.4946935176849365
203,1.4739603996276855
204,1.5380449295043945
205,1.4716432094573975
206,1.5147727727890015
207,1.7567226886749268
208,1.8323625326156616
209,1.811048150062561
210,1.8330186605453491
211,1.8836398124694824
212,1.689535140991211
213,1.6151436567306519
214,1.7888054847717285
215,1.798348307609558
216,1.7354358434677124
217,1.5488781929016113
218,1.7504127025604248
219,1.737794280052185
220,1.772005558013916
221,1.5392837524414062
222,1.8834543228149414
223,1.8799203634262085
224,1.492693543434143
225,1.7777016162872314
226,1.7517694234848022
227,1.4935293197631836
228,1.7497700452804565
229,1.4795448780059814
230,1.542452096939087
231,1.734717845916748
232,1.5095634460449219
233,1.7045331001281738
234,1.7798280715942383
235,1.535172462463379
236,1.540181040763855
237,1.5954614877700806
238,1.74100661277771
239,1.5798468589782715
240,1.6034270524978638
241,1.5652307271957397
242,1.7019462585449219
243,1.5737309455871582
244,1.6653069257736206
245,1.637652039527893
246,1.5335155725479126
247,1.58726966381073
248,1.6115942001342773
249,1.6556496620178223
250,1.5750021934509277
251,1.8509000539779663
252,1.5467830896377563
253,1.5715466737747192
254,1.5728042125701904
255,1.6155297756195068
256,1.55033540725708
257,1.445066213607788
258,1.5989701747894287
259,1.5295019149780273
260,1.871867060661316
261,1.5907909870147705
262,1.5401734113693237
263,1.8730727434158325
264,1.575613021850586
265,1.6012839078903198
