Time,Velocity
206,1.7702120542526245
207,1.8768271207809448
208,2.017848253250122
209,1.8576923608779907
210,1.7619025707244873
211,1.868167519569397
212,1.8498893976211548
213,2.0313234329223633
214,1.8941287994384766
215,1.513110876083374
216,1.549333095550537
217,1.4918373823165894
218,1.6328959465026855
219,1.5031986236572266
220,1.581534743309021
221,1.6173794269561768
222,1.512026071548462
223,1.640013337135315
224,1.5120502710342407
225,1.880850911140442
226,1.5087369680404663
227,1.655758261680603
228,1.9741623401641846
229,1.9372583627700806
230,1.4987493753433228
231,1.491955041885376
232,1.7051254510879517
233,1.9512583017349243
234,1.7908769845962524
235,1.5470439195632935
236,1.7423783540725708
237,1.528028130531311
238,1.771132469177246
239,1.56990647315979
240,1.4875445365905762
241,1.5113691091537476
242,1.5309770107269287
243,1.5460628271102905
244,1.5105764865875244
245,1.8298627138137817
246,1.6596626043319702
247,1.909420132637024
248,1.5242148637771606
249,2.06490421295166
250,1.8237237930297852
251,1.8025586605072021
252,2.2549078464508057
253,1.4183902740478516
254,1.8573869466781616
255,1.9212329387664795
256,1.5474992990493774
257,1.585426926612854
258,1.390558123588562
259,1.8037761449813843
260,1.9597748517990112
261,1.566298246383667
262,1.8492531776428223
263,1.4869592189788818
264,1.824070692062378
265,1.6117202043533325
266,1.4591199159622192
267,1.607669711112976
268,1.556177020072937
269,1.8239777088165283
270,1.5466421842575073
271,1.5434924364089966
272,1.501200795173645
273,1.5227277278900146
274,2.0123674869537354
275,1.8326417207717896
276,1.8204338550567627
277,1.9487627744674683
278,1.8292601108551025
279,1.9493048191070557
280,1.7659169435501099
281,2.0110464096069336
282,1.7814948558807373
283,1.6524633169174194
284,1.633152961730957
285,1.7868447303771973
286,1.505584478378296
287,1.7920852899551392
288,1.5710328817367554
289,1.5075513124465942
290,1.8330260515213013
291,2.0500504970550537
292,1.9665738344192505
293,1.986964464187622
294,2.0214877128601074
295,1.7630093097686768
296,1.9604905843734741
297,1.9666714668273926
298,1.8640496730804443
299,1.8872953653335571
300,1.9505951404571533
301,1.8246581554412842
302,1.946268916130066
303,2.421511173248291
304,1.8435333967208862
305,1.8225387334823608
306,1.8467937707901
307,1.8083604574203491
308,1.7403192520141602
309,1.7453737258911133
310,1.8555341958999634
311,1.5091923475265503
312,1.7547987699508667
313,1.4984347820281982
314,2.2353146076202393
315,1.672398328781128
316,1.8208051919937134
